test_index,image_id,source_path,source_record_index,true_class,vit_scratch_predicted_class,vit_scratch_confidence,vit_scratch_correct,vit_scratch_failure_image,mamba_scratch_predicted_class,mamba_scratch_confidence,mamba_scratch_correct,mamba_scratch_failure_image,vit_pretrained_finetuned_predicted_class,vit_pretrained_finetuned_confidence,vit_pretrained_finetuned_correct,vit_pretrained_finetuned_failure_image,mamba_kd_from_scratch_vit_predicted_class,mamba_kd_from_scratch_vit_confidence,mamba_kd_from_scratch_vit_correct,mamba_kd_from_scratch_vit_failure_image,mamba_kd_from_pretrained_vit_predicted_class,mamba_kd_from_pretrained_vit_confidence,mamba_kd_from_pretrained_vit_correct,mamba_kd_from_pretrained_vit_failure_image,failure_count,failed_models,failed_three_or_more,failed_all_models,scratch_pair_teacher_failed_student_passed,scratch_pair_student_failed_teacher_passed,pretrained_pair_teacher_failed_student_passed,pretrained_pair_student_failed_teacher_passed
8580,cifar10_test_08580,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,8580,cat,bird,0.7035622596740723,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_scratch/failure_images/08580_true-cat_pred-bird.png,dog,0.5478487610816956,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_scratch/failure_images/08580_true-cat_pred-dog.png,cat,0.8214944005012512,True,,bird,0.4579947590827942,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_kd_from_scratch_vit/failure_images/08580_true-cat_pred-bird.png,dog,0.923111617565155,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_kd_from_pretrained_vit/failure_images/08580_true-cat_pred-dog.png,4,vit_scratch;mamba_scratch;mamba_kd_from_scratch_vit;mamba_kd_from_pretrained_vit,True,False,False,False,False,True
8589,cifar10_test_08589,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,8589,dog,cat,0.9856032133102417,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_scratch/failure_images/08589_true-dog_pred-cat.png,cat,0.9816790223121643,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_scratch/failure_images/08589_true-dog_pred-cat.png,cat,0.9995001554489136,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_pretrained_finetuned/failure_images/08589_true-dog_pred-cat.png,cat,0.9530667662620544,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_kd_from_scratch_vit/failure_images/08589_true-dog_pred-cat.png,cat,0.9987775683403015,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_kd_from_pretrained_vit/failure_images/08589_true-dog_pred-cat.png,5,vit_scratch;mamba_scratch;vit_pretrained_finetuned;mamba_kd_from_scratch_vit;mamba_kd_from_pretrained_vit,True,True,False,False,False,False
8616,cifar10_test_08616,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,8616,cat,deer,0.4045222997665405,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_scratch/failure_images/08616_true-cat_pred-deer.png,frog,0.9829959273338318,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_scratch/failure_images/08616_true-cat_pred-frog.png,cat,0.9995906949043274,True,,frog,0.5026348829269409,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_kd_from_scratch_vit/failure_images/08616_true-cat_pred-frog.png,cat,0.9997628331184387,True,,3,vit_scratch;mamba_scratch;mamba_kd_from_scratch_vit,True,False,False,False,False,False
8633,cifar10_test_08633,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,8633,cat,bird,0.9998705387115479,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_scratch/failure_images/08633_true-cat_pred-bird.png,cat,0.9999638795852661,True,,cat,0.9999932050704956,True,,bird,0.9640122652053833,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_kd_from_scratch_vit/failure_images/08633_true-cat_pred-bird.png,frog,0.4725198447704315,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_kd_from_pretrained_vit/failure_images/08633_true-cat_pred-frog.png,3,vit_scratch;mamba_kd_from_scratch_vit;mamba_kd_from_pretrained_vit,True,False,False,False,False,True
8669,cifar10_test_08669,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,8669,deer,horse,0.5315123796463013,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_scratch/failure_images/08669_true-deer_pred-horse.png,horse,0.9902576208114624,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_scratch/failure_images/08669_true-deer_pred-horse.png,deer,0.9999996423721313,True,,horse,0.6590785980224609,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_kd_from_scratch_vit/failure_images/08669_true-deer_pred-horse.png,horse,0.8756746053695679,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_kd_from_pretrained_vit/failure_images/08669_true-deer_pred-horse.png,4,vit_scratch;mamba_scratch;mamba_kd_from_scratch_vit;mamba_kd_from_pretrained_vit,True,False,False,False,False,True
8690,cifar10_test_08690,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,8690,ship,airplane,0.5352322459220886,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_scratch/failure_images/08690_true-ship_pred-airplane.png,airplane,0.9971737861633301,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_scratch/failure_images/08690_true-ship_pred-airplane.png,ship,0.9999804496765137,True,,airplane,0.9164660573005676,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_kd_from_scratch_vit/failure_images/08690_true-ship_pred-airplane.png,ship,0.9932606816291809,True,,3,vit_scratch;mamba_scratch;mamba_kd_from_scratch_vit,True,False,False,False,False,False
8699,cifar10_test_08699,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,8699,deer,dog,0.9892297387123108,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_scratch/failure_images/08699_true-deer_pred-dog.png,cat,0.9840875267982483,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_scratch/failure_images/08699_true-deer_pred-cat.png,deer,0.9999505281448364,True,,dog,0.7459949851036072,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_kd_from_scratch_vit/failure_images/08699_true-deer_pred-dog.png,dog,0.7165348529815674,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_kd_from_pretrained_vit/failure_images/08699_true-deer_pred-dog.png,4,vit_scratch;mamba_scratch;mamba_kd_from_scratch_vit;mamba_kd_from_pretrained_vit,True,False,False,False,False,True
8723,cifar10_test_08723,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,8723,dog,deer,0.6415226459503174,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_scratch/failure_images/08723_true-dog_pred-deer.png,horse,0.9999728202819824,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_scratch/failure_images/08723_true-dog_pred-horse.png,dog,0.9997404217720032,True,,horse,0.9887153506278992,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_kd_from_scratch_vit/failure_images/08723_true-dog_pred-horse.png,horse,0.9997443556785583,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_kd_from_pretrained_vit/failure_images/08723_true-dog_pred-horse.png,4,vit_scratch;mamba_scratch;mamba_kd_from_scratch_vit;mamba_kd_from_pretrained_vit,True,False,False,False,False,True
8749,cifar10_test_08749,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,8749,dog,truck,0.9985070824623108,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_scratch/failure_images/08749_true-dog_pred-truck.png,cat,0.6247465014457703,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_scratch/failure_images/08749_true-dog_pred-cat.png,dog,0.9999966621398926,True,,truck,0.9224299192428589,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_kd_from_scratch_vit/failure_images/08749_true-dog_pred-truck.png,cat,0.9688670635223389,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_kd_from_pretrained_vit/failure_images/08749_true-dog_pred-cat.png,4,vit_scratch;mamba_scratch;mamba_kd_from_scratch_vit;mamba_kd_from_pretrained_vit,True,False,False,False,False,True
8752,cifar10_test_08752,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,8752,dog,cat,0.9896813035011292,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_scratch/failure_images/08752_true-dog_pred-cat.png,cat,0.9978565573692322,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_scratch/failure_images/08752_true-dog_pred-cat.png,dog,0.9999376535415649,True,,cat,0.9683239459991455,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_kd_from_scratch_vit/failure_images/08752_true-dog_pred-cat.png,dog,0.61550372838974,True,,3,vit_scratch;mamba_scratch;mamba_kd_from_scratch_vit,True,False,False,False,False,False
8774,cifar10_test_08774,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,8774,cat,horse,0.9876113533973694,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_scratch/failure_images/08774_true-cat_pred-horse.png,horse,0.9950777292251587,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_scratch/failure_images/08774_true-cat_pred-horse.png,cat,0.9999569654464722,True,,horse,0.9753005504608154,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_kd_from_scratch_vit/failure_images/08774_true-cat_pred-horse.png,horse,0.9995030164718628,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_kd_from_pretrained_vit/failure_images/08774_true-cat_pred-horse.png,4,vit_scratch;mamba_scratch;mamba_kd_from_scratch_vit;mamba_kd_from_pretrained_vit,True,False,False,False,False,True
8778,cifar10_test_08778,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,8778,cat,deer,0.9978581070899963,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_scratch/failure_images/08778_true-cat_pred-deer.png,airplane,0.8248570561408997,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_scratch/failure_images/08778_true-cat_pred-airplane.png,airplane,0.9861088395118713,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_pretrained_finetuned/failure_images/08778_true-cat_pred-airplane.png,deer,0.5068635940551758,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_kd_from_scratch_vit/failure_images/08778_true-cat_pred-deer.png,cat,0.8147261142730713,True,,4,vit_scratch;mamba_scratch;vit_pretrained_finetuned;mamba_kd_from_scratch_vit,True,False,False,False,True,False
8788,cifar10_test_08788,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,8788,dog,cat,0.9963439106941223,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_scratch/failure_images/08788_true-dog_pred-cat.png,dog,0.9994800686836243,True,,dog,0.9999996423721313,True,,cat,0.5644553303718567,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_kd_from_scratch_vit/failure_images/08788_true-dog_pred-cat.png,cat,0.9161372780799866,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_kd_from_pretrained_vit/failure_images/08788_true-dog_pred-cat.png,3,vit_scratch;mamba_kd_from_scratch_vit;mamba_kd_from_pretrained_vit,True,False,False,False,False,True
8794,cifar10_test_08794,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,8794,dog,cat,0.6748862266540527,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_scratch/failure_images/08794_true-dog_pred-cat.png,cat,0.8482518196105957,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_scratch/failure_images/08794_true-dog_pred-cat.png,dog,0.9999829530715942,True,,dog,0.525292158126831,True,,cat,0.7587063312530518,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_kd_from_pretrained_vit/failure_images/08794_true-dog_pred-cat.png,3,vit_scratch;mamba_scratch;mamba_kd_from_pretrained_vit,True,False,True,False,False,True
8806,cifar10_test_08806,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,8806,cat,bird,0.5321796536445618,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_scratch/failure_images/08806_true-cat_pred-bird.png,bird,0.7902936935424805,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_scratch/failure_images/08806_true-cat_pred-bird.png,cat,0.9999890327453613,True,,frog,0.5318613648414612,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_kd_from_scratch_vit/failure_images/08806_true-cat_pred-frog.png,cat,0.9924471378326416,True,,3,vit_scratch;mamba_scratch;mamba_kd_from_scratch_vit,True,False,False,False,False,False
8809,cifar10_test_08809,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,8809,ship,airplane,0.8200315833091736,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_scratch/failure_images/08809_true-ship_pred-airplane.png,bird,0.99625563621521,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_scratch/failure_images/08809_true-ship_pred-bird.png,ship,1.0,True,,bird,0.9991455078125,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_kd_from_scratch_vit/failure_images/08809_true-ship_pred-bird.png,bird,0.9983524084091187,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_kd_from_pretrained_vit/failure_images/08809_true-ship_pred-bird.png,4,vit_scratch;mamba_scratch;mamba_kd_from_scratch_vit;mamba_kd_from_pretrained_vit,True,False,False,False,False,True
8811,cifar10_test_08811,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,8811,automobile,airplane,0.8120957612991333,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_scratch/failure_images/08811_true-automobile_pred-airplane.png,automobile,0.7957192659378052,True,,automobile,0.999998927116394,True,,horse,0.6835223436355591,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_kd_from_scratch_vit/failure_images/08811_true-automobile_pred-horse.png,horse,0.7328440546989441,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_kd_from_pretrained_vit/failure_images/08811_true-automobile_pred-horse.png,3,vit_scratch;mamba_kd_from_scratch_vit;mamba_kd_from_pretrained_vit,True,False,False,False,False,True
8815,cifar10_test_08815,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,8815,cat,automobile,0.9466139674186707,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_scratch/failure_images/08815_true-cat_pred-automobile.png,bird,0.9961068034172058,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_scratch/failure_images/08815_true-cat_pred-bird.png,cat,0.9999955892562866,True,,dog,0.677366316318512,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_kd_from_scratch_vit/failure_images/08815_true-cat_pred-dog.png,cat,0.9745668172836304,True,,3,vit_scratch;mamba_scratch;mamba_kd_from_scratch_vit,True,False,False,False,False,False
8847,cifar10_test_08847,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,8847,dog,deer,0.999850869178772,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_scratch/failure_images/08847_true-dog_pred-deer.png,cat,0.7696225047111511,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_scratch/failure_images/08847_true-dog_pred-cat.png,dog,0.9974642992019653,True,,deer,0.984619677066803,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_kd_from_scratch_vit/failure_images/08847_true-dog_pred-deer.png,dog,0.9889539480209351,True,,3,vit_scratch;mamba_scratch;mamba_kd_from_scratch_vit,True,False,False,False,False,False
8850,cifar10_test_08850,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,8850,automobile,truck,0.944390058517456,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_scratch/failure_images/08850_true-automobile_pred-truck.png,automobile,0.9985674619674683,True,,automobile,0.9999964237213135,True,,truck,0.7419478297233582,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_kd_from_scratch_vit/failure_images/08850_true-automobile_pred-truck.png,truck,0.5456172227859497,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_kd_from_pretrained_vit/failure_images/08850_true-automobile_pred-truck.png,3,vit_scratch;mamba_kd_from_scratch_vit;mamba_kd_from_pretrained_vit,True,False,False,False,False,True
8861,cifar10_test_08861,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,8861,deer,cat,0.7211324572563171,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_scratch/failure_images/08861_true-deer_pred-cat.png,deer,0.6672812700271606,True,,deer,0.9999966621398926,True,,cat,0.6444682478904724,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_kd_from_scratch_vit/failure_images/08861_true-deer_pred-cat.png,cat,0.8404763340950012,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_kd_from_pretrained_vit/failure_images/08861_true-deer_pred-cat.png,3,vit_scratch;mamba_kd_from_scratch_vit;mamba_kd_from_pretrained_vit,True,False,False,False,False,True
8868,cifar10_test_08868,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,8868,deer,horse,0.7819623947143555,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_scratch/failure_images/08868_true-deer_pred-horse.png,horse,0.6346438527107239,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_scratch/failure_images/08868_true-deer_pred-horse.png,deer,0.9999966621398926,True,,horse,0.9336946606636047,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_kd_from_scratch_vit/failure_images/08868_true-deer_pred-horse.png,deer,0.9481307864189148,True,,3,vit_scratch;mamba_scratch;mamba_kd_from_scratch_vit,True,False,False,False,False,False
8876,cifar10_test_08876,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,8876,airplane,truck,0.9608801603317261,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_scratch/failure_images/08876_true-airplane_pred-truck.png,airplane,0.9841087460517883,True,,airplane,0.9999998807907104,True,,truck,0.9338502883911133,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_kd_from_scratch_vit/failure_images/08876_true-airplane_pred-truck.png,truck,0.8440804481506348,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_kd_from_pretrained_vit/failure_images/08876_true-airplane_pred-truck.png,3,vit_scratch;mamba_kd_from_scratch_vit;mamba_kd_from_pretrained_vit,True,False,False,False,False,True
8877,cifar10_test_08877,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,8877,truck,automobile,0.6501368284225464,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_scratch/failure_images/08877_true-truck_pred-automobile.png,automobile,0.619891345500946,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_scratch/failure_images/08877_true-truck_pred-automobile.png,automobile,0.9988929629325867,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_pretrained_finetuned/failure_images/08877_true-truck_pred-automobile.png,automobile,0.9198417067527771,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_kd_from_scratch_vit/failure_images/08877_true-truck_pred-automobile.png,truck,0.9918919801712036,True,,4,vit_scratch;mamba_scratch;vit_pretrained_finetuned;mamba_kd_from_scratch_vit,True,False,False,False,True,False
8886,cifar10_test_08886,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,8886,deer,horse,0.7815691828727722,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_scratch/failure_images/08886_true-deer_pred-horse.png,horse,0.9844332933425903,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_scratch/failure_images/08886_true-deer_pred-horse.png,deer,0.9999979734420776,True,,horse,0.7790837287902832,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_kd_from_scratch_vit/failure_images/08886_true-deer_pred-horse.png,deer,0.9999980926513672,True,,3,vit_scratch;mamba_scratch;mamba_kd_from_scratch_vit,True,False,False,False,False,False
8923,cifar10_test_08923,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,8923,frog,bird,0.9689891934394836,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_scratch/failure_images/08923_true-frog_pred-bird.png,bird,0.9991987347602844,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_scratch/failure_images/08923_true-frog_pred-bird.png,frog,0.9999995231628418,True,,bird,0.9289940595626831,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_kd_from_scratch_vit/failure_images/08923_true-frog_pred-bird.png,bird,0.9999492168426514,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_kd_from_pretrained_vit/failure_images/08923_true-frog_pred-bird.png,4,vit_scratch;mamba_scratch;mamba_kd_from_scratch_vit;mamba_kd_from_pretrained_vit,True,False,False,False,False,True
8928,cifar10_test_08928,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,8928,deer,bird,0.9999873638153076,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_scratch/failure_images/08928_true-deer_pred-bird.png,deer,0.9998868703842163,True,,deer,0.9999979734420776,True,,bird,0.7313145399093628,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_kd_from_scratch_vit/failure_images/08928_true-deer_pred-bird.png,bird,0.9998145699501038,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_kd_from_pretrained_vit/failure_images/08928_true-deer_pred-bird.png,3,vit_scratch;mamba_kd_from_scratch_vit;mamba_kd_from_pretrained_vit,True,False,False,False,False,True
8943,cifar10_test_08943,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,8943,horse,deer,0.9242105484008789,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_scratch/failure_images/08943_true-horse_pred-deer.png,deer,0.995686411857605,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_scratch/failure_images/08943_true-horse_pred-deer.png,horse,0.7358105182647705,True,,deer,0.998153030872345,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_kd_from_scratch_vit/failure_images/08943_true-horse_pred-deer.png,deer,0.9646503329277039,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_kd_from_pretrained_vit/failure_images/08943_true-horse_pred-deer.png,4,vit_scratch;mamba_scratch;mamba_kd_from_scratch_vit;mamba_kd_from_pretrained_vit,True,False,False,False,False,True
8983,cifar10_test_08983,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,8983,cat,cat,0.9882516264915466,True,,dog,0.39508211612701416,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_scratch/failure_images/08983_true-cat_pred-dog.png,cat,0.9999866485595703,True,,dog,0.5267996788024902,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_kd_from_scratch_vit/failure_images/08983_true-cat_pred-dog.png,dog,0.9967567324638367,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_kd_from_pretrained_vit/failure_images/08983_true-cat_pred-dog.png,3,mamba_scratch;mamba_kd_from_scratch_vit;mamba_kd_from_pretrained_vit,True,False,False,True,False,True
8985,cifar10_test_08985,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,8985,truck,airplane,0.9998905658721924,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_scratch/failure_images/08985_true-truck_pred-airplane.png,airplane,0.4356080889701843,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_scratch/failure_images/08985_true-truck_pred-airplane.png,truck,0.9999948740005493,True,,airplane,0.9718790650367737,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_kd_from_scratch_vit/failure_images/08985_true-truck_pred-airplane.png,truck,0.9998194575309753,True,,3,vit_scratch;mamba_scratch;mamba_kd_from_scratch_vit,True,False,False,False,False,False
8993,cifar10_test_08993,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,8993,airplane,truck,0.9942783117294312,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_scratch/failure_images/08993_true-airplane_pred-truck.png,airplane,0.9999433755874634,True,,airplane,1.0,True,,truck,0.8346286416053772,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_kd_from_scratch_vit/failure_images/08993_true-airplane_pred-truck.png,truck,0.999581515789032,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/mamba_kd_from_pretrained_vit/failure_images/08993_true-airplane_pred-truck.png,3,vit_scratch;mamba_kd_from_scratch_vit;mamba_kd_from_pretrained_vit,True,False,False,False,False,True
